Date,CSX,UNP
2020-11-20,28.786762237548828,184.30970764160156
2020-11-23,28.95029067993164,187.93447875976562
2020-11-24,29.220735549926758,189.12158203125
2020-11-25,29.006895065307617,187.79856872558594
2020-11-27,28.78929901123047,187.2249755859375
2020-11-30,28.398250579833984,185.8046875
2020-12-01,28.578006744384766,184.275146484375
2020-12-02,28.596927642822266,185.33120727539062
2020-12-03,28.518089294433594,184.14767456054688
2020-12-04,28.965898513793945,187.5982666015625
2020-12-07,29.025819778442383,186.6332244873047
2020-12-08,28.85551643371582,186.83348083496094
2020-12-09,28.928058624267578,187.44351196289062
2020-12-10,28.38248062133789,184.3843994140625
2020-12-11,28.518089294433594,184.87600708007812
2020-12-14,28.041889190673828,180.26914978027344
2020-12-15,28.451860427856445,182.3631591796875
2020-12-16,28.098657608032227,181.04302978515625
2020-12-17,28.55592918395996,184.093017578125
2020-12-18,28.590614318847656,185.36764526367188
2020-12-21,28.284719467163086,184.35708618164062
2020-12-22,28.240570068359375,183.4739532470703
2020-12-23,28.278413772583008,183.15525817871094
2020-12-24,28.398250579833984,185.17645263671875
2020-12-28,28.584312438964844,187.2340545654297
2020-12-29,28.171188354492188,186.1142120361328
2020-12-30,28.486549377441406,187.53456115722656
2020-12-31,28.619003295898438,189.5739288330078
2021-01-04,27.748605728149414,184.83047485351562
2021-01-05,28.218494415283203,187.0974884033203
2021-01-06,28.969053268432617,191.012451171875
2021-01-07,29.65338897705078,193.67098999023438
2021-01-08,30.22418975830078,199.22471618652344
2021-01-11,30.271493911743164,197.8863525390625
2021-01-12,30.239953994750977,199.06082153320312
2021-01-13,29.84575653076172,197.21263122558594
2021-01-14,29.483091354370117,196.8029327392578
2021-01-15,29.461015701293945,197.20350646972656
2021-01-19,29.22134017944336,196.001708984375
2021-01-20,29.394790649414062,198.6420135498047
2021-01-21,28.890214920043945,189.2825927734375
2021-01-22,27.638225555419922,188.58152770996094
2021-01-25,27.713912963867188,187.9715576171875
2021-01-26,27.382789611816406,182.13555908203125
2021-01-27,26.45562744140625,176.92776489257812
2021-01-28,27.3417911529541,183.26449584960938
2021-01-29,27.045352935791016,179.78660583496094
2021-02-01,27.45216941833496,180.81541442871094
2021-02-02,28.268949508666992,187.48898315429688
2021-02-03,28.168033599853516,186.05958557128906
2021-02-04,27.88420867919922,186.1415557861328
2021-02-05,27.925207138061523,185.9139404296875
2021-02-08,27.518394470214844,185.8411102294922
2021-02-09,27.899978637695312,186.3236083984375
2021-02-10,27.80852699279785,185.276611328125
2021-02-11,27.988277435302734,188.672607421875
2021-02-12,28.426631927490234,194.07154846191406
2021-02-16,28.619003295898438,194.82723999023438
2021-02-17,28.37932777404785,192.3143768310547
2021-02-18,28.38878631591797,188.51779174804688
2021-02-19,29.04158592224121,190.33872985839844
2021-02-22,29.19611358642578,188.30844116210938
2021-02-23,28.91543960571289,188.42678833007812
2021-02-24,29.44524383544922,192.24154663085938
2021-02-25,29.16057014465332,190.86044311523438
2021-02-26,28.958133697509766,188.3817138671875
2021-03-01,29.39463996887207,191.32688903808594
2021-03-02,29.151079177856445,191.4366912841797
2021-03-03,28.812625885009766,188.62872314453125
2021-03-04,27.917476654052734,183.91819763183594
2021-03-05,28.98343276977539,191.81170654296875
2021-03-08,29.268112182617188,192.8909912109375
2021-03-09,29.334537506103516,193.63185119628906
2021-03-10,29.603403091430664,194.9306182861328
2021-03-11,29.6761531829834,196.21116638183594
2021-03-12,29.68564224243164,195.81787109375
2021-03-15,29.56861114501953,194.51902770996094
2021-03-16,29.081491470336914,193.63185119628906
2021-03-17,29.144750595092773,194.1805877685547
2021-03-18,29.26178741455078,196.9794464111328
2021-03-19,28.71140480041504,192.80862426757812
2021-03-22,29.663501739501953,188.66526794433594
2021-03-23,29.39147186279297,190.2933349609375
2021-03-24,29.7868595123291,194.7294158935547
2021-03-25,30.220203399658203,197.64712524414062
2021-03-26,30.890777587890625,203.89422607421875
2021-03-29,30.55865478515625,203.9490966796875
2021-03-30,30.482738494873047,202.25698852539062
2021-03-31,30.49856185913086,201.59844970703125
2021-04-01,30.76425552368164,201.41551208496094
2021-04-05,31.178625106811523,204.39730834960938
2021-04-06,30.716806411743164,202.2295684814453
2021-04-07,30.66619873046875,202.4490509033203
2021-04-08,30.517536163330078,201.3880615234375
2021-04-09,31.090049743652344,204.1869354248047
2021-04-12,31.19127082824707,204.47044372558594
2021-04-13,30.93505859375,203.04360961914062
2021-04-14,31.112199783325195,203.60153198242188
2021-04-15,31.273517608642578,204.058837890625
2021-04-16,31.200761795043945,203.70213317871094
2021-04-19,31.222904205322266,204.39730834960938
2021-04-20,31.14065933227539,201.83627319335938
2021-04-21,32.48181915283203,204.36068725585938
2021-04-22,32.206626892089844,199.37583923339844
2021-04-23,32.61466979980469,204.4612579345703
2021-04-26,32.364776611328125,205.42169189453125
2021-04-27,32.23825454711914,206.46438598632812
2021-04-28,32.10541534423828,206.88511657714844
2021-04-29,32.00735855102539,205.32110595703125
2021-04-30,31.868181228637695,203.1350555419922
2021-05-03,32.06745529174805,204.6442413330078
2021-05-04,32.152854919433594,206.4095458984375
2021-05-05,32.01051712036133,204.47959899902344
2021-05-06,32.44070053100586,207.8180694580078
2021-05-07,32.620994567871094,209.8943634033203
2021-05-10,32.6304817199707,208.94309997558594
2021-05-11,32.118064880371094,207.269287109375
2021-05-12,31.517070770263672,203.05274963378906
2021-05-13,31.86185073852539,205.96133422851562
2021-05-14,32.17182540893555,208.41259765625
2021-05-17,31.757476806640625,205.5771942138672
2021-05-18,31.283002853393555,203.4552001953125
2021-05-19,31.112199783325195,203.32713317871094
2021-05-20,31.086889266967773,203.00701904296875
2021-05-21,31.090049743652344,202.61370849609375
2021-05-24,31.42534828186035,204.47959899902344
2021-05-25,31.3336124420166,202.9978790283203
2021-05-26,31.77011489868164,204.74485778808594
2021-05-27,31.67814064025879,205.774169921875
2021-05-28,31.75743865966797,206.53700256347656
2021-06-01,31.814529418945312,206.81272888183594
2021-06-02,31.58614730834961,206.2796630859375
2021-06-03,31.62421417236328,206.7391815185547
2021-06-04,31.59883689880371,207.86041259765625
2021-06-07,31.10718536376953,204.90109252929688
2021-06-08,31.13256072998047,203.8717803955078
2021-06-09,31.027889251708984,203.56845092773438
2021-06-10,30.663110733032227,201.8131103515625
2021-06-11,30.840742111206055,203.4122772216797
2021-06-14,30.859779357910156,204.59780883789062
2021-06-15,31.215030670166016,204.8000030517578
2021-06-16,30.840742111206055,204.08314514160156
2021-06-17,30.529890060424805,201.33522033691406
2021-06-18,30.054101943969727,197.42007446289062
2021-06-21,30.390323638916016,199.9014892578125
2021-06-22,30.222211837768555,201.26168823242188
2021-06-23,30.025556564331055,201.37196350097656
2021-06-24,30.180980682373047,200.78378295898438
2021-06-25,30.42204475402832,203.35708618164062
2021-06-28,30.234901428222656,201.39035034179688
2021-06-29,30.03190040588379,200.94918823242188
2021-06-30,30.526723861694336,202.12554931640625
2021-07-01,30.717039108276367,205.45249938964844
2021-07-02,31.00251007080078,206.52781677246094
2021-07-06,30.831228256225586,205.6914825439453
2021-07-07,31.383140563964844,209.86392211914062
2021-07-08,29.451433181762695,200.66427612304688
2021-07-09,30.28882598876953,203.74305725097656
2021-07-12,30.203187942504883,203.31117248535156
2021-07-13,30.16512107849121,201.43629455566406
2021-07-14,30.10802459716797,202.23590087890625
2021-07-15,30.269798278808594,202.13479614257812
2021-07-16,29.98431968688965,200.7378387451172
2021-07-19,29.327726364135742,196.9881134033203
2021-07-20,29.67030143737793,198.03578186035156
2021-07-21,30.041410446166992,199.6073760986328
2021-07-22,31.088150024414062,201.76715087890625
2021-07-23,31.221376419067383,202.3277587890625
2021-07-26,31.297502517700195,202.36453247070312
2021-07-27,30.812198638916016,200.37939453125
2021-07-28,30.364952087402344,199.02841186523438
2021-07-29,30.536235809326172,199.72686767578125
2021-07-30,30.755102157592773,201.05030822753906
2021-08-02,30.536235809326172,199.91067504882812
2021-08-03,30.859779357910156,202.24501037597656
2021-08-04,30.374467849731445,200.00257873535156
2021-08-05,30.59333038330078,201.4178924560547
2021-08-06,30.736068725585938,202.64942932128906
2021-08-09,30.821712493896484,202.14395141601562
2021-08-10,31.35460090637207,203.761474609375
2021-08-11,32.3347282409668,208.06260681152344
2021-08-12,32.47746276855469,209.22979736328125
2021-08-13,32.23005294799805,209.3584747314453
2021-08-16,32.23005294799805,209.0735626220703
2021-08-17,32.10634994506836,207.5755157470703
2021-08-18,32.12538146972656,206.61973571777344
2021-08-19,31.963603973388672,205.65469360351562
2021-08-20,32.09682846069336,205.59957885742188
2021-08-23,32.23005294799805,205.66387939453125
2021-08-24,31.754262924194336,203.33871459960938
2021-08-25,31.839906692504883,203.37545776367188
2021-08-26,31.668615341186523,203.09054565429688
2021-08-27,31.83039093017578,203.50411987304688
2021-08-30,31.585142135620117,202.32203674316406
2021-08-31,31.041236877441406,200.25340270996094
2021-09-01,31.050777435302734,200.3365020751953
2021-09-02,31.088945388793945,200.89059448242188
2021-09-03,30.535493850708008,198.4710235595703
2021-09-07,30.067916870117188,196.70712280273438
2021-09-08,30.23967933654785,198.78500366210938
2021-09-09,29.915239334106445,193.98280334472656
2021-09-10,29.533544540405273,191.86793518066406
2021-09-13,29.4858341217041,190.93521118164062
2021-09-14,29.104143142700195,187.8507080078125
2021-09-15,29.43812370300293,188.62644958496094
2021-09-16,29.495376586914062,187.8783721923828
2021-09-17,28.922836303710938,186.05908203125
2021-09-20,28.407546997070312,182.73446655273438
2021-09-21,28.350296020507812,181.57086181640625
2021-09-22,28.493432998657227,182.919189453125
2021-09-23,28.827409744262695,186.2899627685547
2021-09-24,29.027801513671875,188.21087646484375
2021-09-27,29.161394119262695,188.3585968017578
2021-09-28,29.104143142700195,185.73582458496094
2021-09-29,28.970552444458008,186.25302124023438
2021-09-30,28.378921508789062,181.01669311523438
2021-10-01,28.951461791992188,186.30845642089844
2021-10-04,29.11368179321289,189.79006958007812
2021-10-05,29.9915771484375,193.90892028808594
2021-10-06,31.050777435302734,196.18995666503906
2021-10-07,30.707256317138672,195.67279052734375
2021-10-08,31.213003158569336,199.92092895507812
2021-10-11,31.012611389160156,198.4710235595703
2021-10-12,30.659543991088867,197.08578491210938
2021-10-13,31.088945388793945,199.33912658691406
2021-10-14,31.900041580200195,204.40919494628906
2021-10-15,32.59663772583008,207.9369659423828
2021-10-18,32.66343307495117,208.6480712890625
2021-10-19,32.54893112182617,208.49107360839844
2021-10-20,32.88290786743164,210.56898498535156
2021-10-21,33.407737731933594,213.58885192871094
2021-10-22,33.798973083496094,219.4161376953125
2021-10-25,34.094783782958984,221.90042114257812
2021-10-26,34.056617736816406,222.30677795410156
2021-10-27,34.21883010864258,221.0692901611328
2021-10-28,34.58143997192383,223.76593017578125
2021-10-29,34.514644622802734,222.9347381591797
2021-11-01,34.056617736816406,221.14315795898438
2021-11-02,34.056617736816406,222.04818725585938
2021-11-03,34.04707717895508,221.14315795898438
2021-11-04,33.80851745605469,219.05596923828125
2021-11-05,33.789432525634766,220.56130981445312
2021-11-08,33.8466796875,221.13388061523438
2021-11-09,33.913482666015625,222.56533813476562
2021-11-10,33.8466796875,223.0640411376953
2021-11-11,33.512699127197266,222.15899658203125
2021-11-12,33.61766815185547,223.89520263671875
2021-11-15,33.57949447631836,222.9901580810547
2021-11-16,33.54133605957031,223.0085906982422
2021-11-17,33.913482666015625,221.41091918945312
2021-11-18,34.55281448364258,221.8634490966797
2021-11-19,34.428768157958984,222.8516082763672
2021-11-22,34.400142669677734,225.2527618408203
2021-11-23,34.81045913696289,228.4480743408203
2021-11-24,34.59098434448242,227.73699951171875
2021-11-26,33.942108154296875,221.44790649414062
2021-11-29,34.07891845703125,221.14315795898438
2021-11-30,33.160457611083984,217.6153106689453
2021-12-01,32.94997024536133,215.4081573486328
2021-12-02,34.03108596801758,221.71571350097656
2021-12-03,34.289398193359375,222.0389404296875
2021-12-06,35.16958999633789,227.23826599121094
2021-12-07,35.485313415527344,228.54043579101562
2021-12-08,35.351375579833984,228.66050720214844
2021-12-09,35.02608871459961,228.3372344970703
2021-12-10,35.15046310424805,229.45472717285156
2021-12-13,34.4520378112793,226.9427490234375
2021-12-14,34.365943908691406,225.89918518066406
2021-12-15,34.89215087890625,228.21719360351562
2021-12-16,34.987815856933594,229.35313415527344
2021-12-17,34.174598693847656,225.19606018066406
2021-12-20,33.7823371887207,223.29383850097656
2021-12-21,34.3946418762207,224.7599334716797
2021-12-22,34.519020080566406,225.3816375732422
2021-12-23,35.198299407958984,227.93341064453125
